match_type,race_id,platform_a,platform_b,question_a,question_b,market_id_a,market_id_b,implied_prob_a,implied_prob_b,settle_date,category,url_a,url_b,volume_a,volume_b,fuzzy_score
threshold,,kalshi,polymarket,How high will XRP get in 2026? — Above $4.00,"Will XRP reach $4.00 by December 31, 2026?",KXXRPMAXY-XRP-26DEC31-400,98453302482655365755754134883620842388466603758249592480783914572096716697930,0.12,0.054,2027-01-01,Crypto,https://kalshi.com/markets/kxxrpmaxy/kxxrpmaxy-xrp-26dec31,https://polymarket.com/event/what-price-will-xrp-hit-before-2027/will-xrp-reach-4pt00-by-december-31-2026,7315.45,3517.8697430000007,100.0
threshold,,kalshi,polymarket,How high will XRP get in 2026? — Above $3.00,"Will XRP reach $3.00 by December 31, 2026?",KXXRPMAXY-XRP-26DEC31-300,60175835114799931439622839258599029672036461599607782843459740558376415002562,0.24,0.134,2027-01-01,Crypto,https://kalshi.com/markets/kxxrpmaxy/kxxrpmaxy-xrp-26dec31,https://polymarket.com/event/what-price-will-xrp-hit-before-2027/will-xrp-reach-3pt00-by-december-31-2026,30423.96,19625.39848700001,100.0
primary-nominee,LA-05,kalshi,polymarket,LA-05 Republican nominee? — Rick Edmonds,Will Rick Edmonds be the Republican nominee for LA-05?,KXLAPRIMARY-05R26-REDM,108341722171512861935709514884852180248907417606548121031873275775336015485069,0.017,0.016,2026-11-04,Elections,https://kalshi.com/markets/kxlaprimary/kxlaprimary-05r26,https://polymarket.com/event/la-05-republican-primary-winner/will-rick-edmonds-be-the-republican-nominee-for-la-05,8494.17,5970.063141,100.0
primary-nominee,LA-05,kalshi,polymarket,LA-05 Republican nominee? — Blake Miguez,Will Blake Miguez be the Republican nominee for LA-05?,KXLAPRIMARY-05R26-BMIG,20433725355338033413269068124809162065278875100937905447428991622766114802763,0.02,0.0205,2026-11-04,Elections,https://kalshi.com/markets/kxlaprimary/kxlaprimary-05r26,https://polymarket.com/event/la-05-republican-primary-winner/will-blake-miguez-be-the-republican-nominee-for-la-05,14848.96,31558.400043,100.0
primary-nominee,LA-05,kalshi,polymarket,LA-05 Republican nominee? — Michael Echols,Will Michael Echols be the Republican nominee for LA-05?,KXLAPRIMARY-05R26-MECH,75072360202632686857959318904244727046579724487334782920217593202393765750806,0.09,0.0555,2026-11-04,Elections,https://kalshi.com/markets/kxlaprimary/kxlaprimary-05r26,https://polymarket.com/event/la-05-republican-primary-winner/will-michael-echols-be-the-republican-nominee-for-la-05,31656.03,15014.047195999998,100.0
primary-nominee,LA-05,kalshi,polymarket,LA-05 Republican nominee? — Misti Cordell,Will Misti Cordell be the Republican nominee for LA-05?,KXLAPRIMARY-05R26-MCOR,30089861308000909227743993516521587606840278226154992325280093128304840533789,0.053,0.028,2026-11-04,Elections,https://kalshi.com/markets/kxlaprimary/kxlaprimary-05r26,https://polymarket.com/event/la-05-republican-primary-winner/will-misti-cordell-be-the-republican-nominee-for-la-05,4184.84,1919.8535280000003,100.0
primary-nominee,LA-05,kalshi,polymarket,LA-05 Republican nominee? — Austin Magee,Will Austin Magee be the Republican nominee for LA-05?,KXLAPRIMARY-05R26-AMAG,11416357322436516420059121033996878539373285677534374813113974687582685959890,0.02,0.011,2026-11-04,Elections,https://kalshi.com/markets/kxlaprimary/kxlaprimary-05r26,https://polymarket.com/event/la-05-republican-primary-winner/will-austin-magee-be-the-republican-nominee-for-la-05,918.71,2098.542335,100.0
fuzzy,,kalshi,polymarket,Will a hurricane make landfall in Hawaii in 2026? — Before 2027,Will a hurricane make landfall in Hawaii before 2027?,KXHURPATHHAWAII-26DEC,35060136240132571395133165793544488174574304926549949902253752591503618653125,0.08,0.135,2027-01-01,Climate and Weather,https://kalshi.com/markets/kxhurpathhawaii/kxhurpathhawaii-26dec,https://polymarket.com/event/will-a-hurricane-make-landfall-in-hawaii-before-2027-20260721182828397,152730.29,51165.995898,100.0
fuzzy,,kalshi,polymarket,Hurricane Polo category? — Category 5 or above,Will Hurricane Polo peak at Category 5?,KXHURCAT-26POLO-T5,1623046520634148778451075738524700234042689826149294350881779659123910614161,0.995,0.9785,2026-12-02,Climate and Weather,https://kalshi.com/markets/kxhurcat/kxhurcat-26polo,https://polymarket.com/event/what-category-will-hurricane-polo-reach/will-hurricane-polo-peak-at-category-5,6350.21,7062.203565999999,76.3
fuzzy,,kalshi,polymarket,Prime Minister of Australia after the next election?  — Anthony Albanese,Will Anthony Albanese be Prime Minister of Australia after the next election?,KXAUSTPM-28SEP23-AALB,69213562690101735156501998596681994993151358097122036858310980906612080202023,0.41,0.425,2029-09-23,Elections,https://kalshi.com/markets/kxaustpm/kxaustpm-28sep23,https://polymarket.com/event/who-will-be-the-next-prime-minister-of-australia-after-the-next-election-20260610170604224/will-anthony-albanese-be-prime-minister-of-australia-after-the-next-election-20260610170605300,5.0,2401.739873,97.8
fuzzy,,kalshi,polymarket,Prime Minister of Australia after the next election?  — Angus Taylor,Will Angus Taylor be Prime Minister of Australia after the next election?,KXAUSTPM-28SEP23-ATAY,59031955607472219619480393724382592073438902803740590571083549423171768112639,0.2,0.16,2029-09-23,Elections,https://kalshi.com/markets/kxaustpm/kxaustpm-28sep23,https://polymarket.com/event/who-will-be-the-next-prime-minister-of-australia-after-the-next-election-20260610170604224/will-angus-taylor-be-prime-minister-of-australia-after-the-next-election-20260610170605301,0.0,2716.622567,97.7
fuzzy,,kalshi,polymarket,Prime Minister of Australia after the next election?  — Pauline Hanson,Will Pauline Hanson be Prime Minister of Australia after the next election?,KXAUSTPM-28SEP23-PHAN,34440740107590354168363212371401158995121064997569411437222012676028664829091,0.2,0.23,2029-09-23,Elections,https://kalshi.com/markets/kxaustpm/kxaustpm-28sep23,https://polymarket.com/event/who-will-be-the-next-prime-minister-of-australia-after-the-next-election-20260610170604224/will-pauline-hanson-be-prime-minister-of-australia-after-the-next-election-20260610170605302,364.43,24529.681176,97.8
fuzzy,,kalshi,polymarket,Prime Minister of Australia after the next election?  — Jim Chalmers,Will Jim Chalmers be Prime Minister of Australia after the next election?,KXAUSTPM-28SEP23-JCHA,29133886645990196595004653122021755573955865997312261721889055066264179158682,0.09,0.0615,2029-09-23,Elections,https://kalshi.com/markets/kxaustpm/kxaustpm-28sep23,https://polymarket.com/event/who-will-be-the-next-prime-minister-of-australia-after-the-next-election-20260610170604224/will-candidate-a-be-prime-minister-of-australia-after-the-next-election-20260610170605305,73.0,1047.164557,97.7
fuzzy,,kalshi,polymarket,Will Trump recognize Somaliland? — Before 2027,Will Trump recognize Somaliland before 2027?,KXRECOGSOMALI-29-27,102929345572635447239887363328073498574489822201252070158392894695407110289078,0.16,0.0855,2027-01-01,Politics,https://kalshi.com/markets/kxrecogsomali/kxrecogsomali-29,https://polymarket.com/event/will-trump-recognize-somaliland-before-2027,13315.32,181396.08657300004,100.0
fuzzy,,kalshi,polymarket,2028 Republican presidential nominee — Marjorie Taylor Greene,Will Marjorie Taylor Greene win the 2028 Republican presidential nomination?,KXPRESNOMR-28-MTG,65830295349944471218641822318218876930376684645620468557619951782520997909982,0.007,0.0035,2028-11-07,Elections,https://kalshi.com/markets/kxpresnomr/kxpresnomr-28,https://polymarket.com/event/republican-presidential-nominee-2028/will-marjorie-taylor-greene-win-the-2028-republican-presidential-nomination,3032144.13,6769581.297533999,88.4
fuzzy,,kalshi,polymarket,2028 Democratic presidential nominee — Alexandria Ocasio-Cortez,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,KXPRESNOMD-28-AOC,107064985435494333113391038470401719113272800530429703182710416066774068907304,0.15,0.1825,2028-11-07,Elections,https://kalshi.com/markets/kxpresnomd/kxpresnomd-28,https://polymarket.com/event/democratic-presidential-nominee-2028/will-alexandria-ocasio-cortez-win-the-2028-democratic-presidential-nomination-653,9420491.48,15250328.826752994,88.7
fuzzy,,kalshi,polymarket,Prime Minister of Spain after the next election? — Alberto Núñez Feijóo,Will Alberto Núñez Feijóo be the next Prime Minister of Spain?,KXSPANISHPM-27AUG22-AFEI,30446115040994756735976163960167805883187697808359254957130669387440187908610,0.87,0.785,2028-08-22,Elections,https://kalshi.com/markets/kxspanishpm/kxspanishpm-27aug22,https://polymarket.com/event/next-prime-minister-of-spain-20260625005215443/will-alberto-nunez-feijoo-be-the-next-prime-minister-of-spain-20260625005710103,948.81,29531.170849,88.7
fuzzy,,kalshi,polymarket,Next Minister-President of Saxony-Anhalt? — Ulrich Siegmund,Will Ulrich Siegmund be the next Minister-President of Sachsen-Anhalt?,KXSAXANHMP-26OCT06-USIE,89412363520320292775393527123928064360465929570689477273645914506192139825240,0.45,0.655,2027-10-06,Elections,https://kalshi.com/markets/kxsaxanhmp/kxsaxanhmp-26oct06,https://polymarket.com/event/next-ministerprasident-of-sachsen-anhalt-20260806155819619/will-ulrich-siegmund-be-the-next-minister-president-of-sachsen-anhalt-20260806163204151,7770.98,253247.87533799995,88.3
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Jean-Luc Mélenchon,Will Jean-Luc Mélenchon be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-JMEL,2583738577203734007698009588440975382774630959481204634058705370506593419099,0.87,0.956,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-jean-luc-mlenchon-be-on-the-ballot-for-the-2027-french-presidential-election,6.01,12224.779657,94.7
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Marine Le Pen,Will Marine Le Pen be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-MLEP,7754512371734273015215938178714173418935846391326977358390432779966177844819,0.92,0.915,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-marine-le-pen-be-on-the-ballot-for-the-2027-french-presidential-election,60.0,33429.866221000004,94.3
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Édouard Philippe,Will Édouard Philippe be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-EPHI,16012696160155626522186558850012056837092159839091646459794947761234922917246,0.9,0.86,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-douard-philippe-be-on-the-ballot-for-the-2027-french-presidential-election,594.01,20050.723648000003,94.5
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Nathalie Arthaud,Will Nathalie Arthaud be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-NART,43612859593689752150619592793340404702872324991306196189934020888278993577548,0.77,0.855,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-nathalie-arthaud-be-on-the-ballot-for-the-2027-french-presidential-election,8.76,7162.306673000001,94.5
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Jordan Bardella,Will Jordan Bardella be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-JBAR,79573545395113607499457980203629849481438069774375121306971189413049799198986,0.05,0.0765,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-jordan-bardella-be-on-the-ballot-for-the-2027-french-presidential-election,325.09,30647.377171,94.4
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Gabriel Attal,Will Gabriel Attal be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-GATT,107522054548411774619306634308113991946472753213652905906071779736176841571061,0.31,0.27,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-gabriel-attal-be-on-the-ballot-for-the-2027-french-presidential-election,4744.87,15260.472863,94.3
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Bruno Retailleau,Will Bruno Retailleau be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-BRET,7593969562324822692501363565205182443860928099163461045185140593084672689930,0.72,0.65,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-bruno-retailleau-be-on-the-ballot-for-the-2027-french-presidential-election,1543.03,12515.034692,94.5
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Raphaël Glucksmann,Will Raphaël Glucksmann be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-RGLU,95128328459600672872431663414733611782699451407655762383098119578070541934329,0.41,0.625,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-raphal-glucksmann-be-on-the-ballot-for-the-2027-french-presidential-election,1920.09,13705.567238,94.7
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — François Ruffin,Will François Ruffin be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-FRUF,8218933591218521191568748491997678960877502694016647511529255769025902596712,0.29,0.26,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-franois-ruffin-be-on-the-ballot-for-the-2027-french-presidential-election,114.74,2460.8767930000004,94.4
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — François Hollande,Will François Hollande be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-FHOL,102262115230237987453449161184134133676754192566164424185713585786398680729646,0.36,0.425,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-franois-hollande-be-on-the-ballot-for-the-2027-french-presidential-election,1726.84,22451.482203000003,94.6
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Marine Tondelier,Will Marine Tondelier be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-MTON,52983298663339262026969404869995687109934741190374567200714264382560471690298,0.27,0.27,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-marine-tondelier-be-on-the-ballot-for-the-2027-french-presidential-election,102.74,12319.505856,91.8
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Olivier Faure,Will Olivier Faure be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-OFAU,113610682589657064555208385829185848089850346028778101808102378347014343368326,0.05,0.112,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-olivier-faure-be-on-the-ballot-for-the-2027-french-presidential-election,469.56,4625.94724,94.3
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Clémentine Autain,Will Clémentine Autain be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-CAUT,79035947522755921670509853832704034121892978210917213389824256046715686510163,0.08,0.0135,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-clmentine-autain-be-on-the-ballot-for-the-2027-french-presidential-election,1.01,1832.686327,94.6
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Fabien Roussel,Will Fabien Roussel be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-FROU,44146467575181363293684477134436449541840693765954391367217371109621873011911,0.79,0.855,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-fabien-roussel-be-on-the-ballot-for-the-2027-french-presidential-election,382.0,4397.663996,94.4
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Éric Zemmour,Will Éric Zemmour be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-EZEM,13019807592263695743949854781611320015506457057015747150989705856401994056334,0.83,0.8,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-ric-zemmour-be-on-the-ballot-for-the-2027-french-presidential-election,4466.44,15098.511355999995,94.2
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Dominique de Villepin,Will Dominique de Villepin be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-DVIL,34620880706763291086744449593876431828535078089978904746359513569434783647137,0.37,0.31,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-dominique-de-villepin-be-on-the-ballot-for-the-2027-french-presidential-election,1735.25,19313.010946,92.3
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Nicolas Dupont-Aignan,Will Nicolas Dupont-Aignan be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-NDUP,82903121930807702786217480234428931109017472227532892624292356390819776768070,0.67,0.705,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-nicolas-dupont-aignan-be-on-the-ballot-for-the-2027-french-presidential-election,102.6,2855.5137399999994,94.9
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — François Asselineau,Will François Asselineau be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-FASS,3169490839458870712170059782036116592435875549142224457893926188976932171850,0.1,0.105,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-franois-asselineau-be-on-the-ballot-for-the-2027-french-presidential-election,26.0,10865.045685999998,94.7
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Bernard Cazeneuve,Will Bernard Cazeneuve be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-BCAZ,29139242352168112015210152529441040785565078456425687098626280062222765900250,0.1,0.0735,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-bernard-cazeneuve-be-on-the-ballot-for-the-2027-french-presidential-election,624.06,10994.220750999995,94.6
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Jérôme Guedj,Will Jérôme Guedj be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-JGUE,58951821754318908776964594536978834460038302476574549770753606964032824513411,0.04,0.055,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-jrme-guedj-be-on-the-ballot-for-the-2027-french-presidential-election,226.01,6989.218548000002,94.2
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Karim Bouamrane,Will Karim Bouamrane be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-KBOU,295039928382764688380739557210096170250229349351908702544759177134980327113,0.03,0.0355,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-karim-bouamrane-be-on-the-ballot-for-the-2027-french-presidential-election,365.01,11112.265857,94.4
fuzzy,,kalshi,polymarket,2027 French Presidential Election: who will be on the ballot? — Gérald Darmanin,Will Gérald Darmanin be on the ballot for the 2027 French presidential election?,KXFRPRESBALLOT-27JUN30-GDAR,79894339753879755955360295536107129148986153301664002890940402354026103217524,0.5,0.0205,2027-06-30,Elections,https://kalshi.com/markets/kxfrpresballot/kxfrpresballot-27jun30,https://polymarket.com/event/2027-french-presidential-election-who-will-be-on-the-ballot/will-grald-darmanin-be-on-the-ballot-for-the-2027-french-presidential-election,0.01,5982.376074999999,94.4
fuzzy,,kalshi,polymarket,Who will de facto lead Venezuela at the end of 2026? — Vladimir Padrino López,Will Vladimir Padrino López be the de facto leader of Venezuela at the end of 2026?,KXVENEZDEFACTO-27JAN01-VLOP,8974244717652904327303216523495387783171428177047726748953726999270161495781,0.02,0.0015,2027-01-02,Politics,https://kalshi.com/markets/kxvenezdefacto/kxvenezdefacto-27jan01,https://polymarket.com/event/venezuela-de-facto-leader-end-of-2026/will-vladimir-padrino-lpez-be-the-de-facto-leader-of-venezuela-at-the-end-of-2026,2645.32,68170.07400000001,89.0
fuzzy,,kalshi,polymarket,Who will de facto lead Venezuela at the end of 2026? — María Corina Machado,Will María Corina Machado be the de facto leader of Venezuela at the end of 2026?,KXVENEZDEFACTO-27JAN01-MMAC,96886936890552020721190108929271308812318740977726605105912895102331802835294,0.025,0.036,2027-01-02,Politics,https://kalshi.com/markets/kxvenezdefacto/kxvenezdefacto-27jan01,https://polymarket.com/event/venezuela-de-facto-leader-end-of-2026/will-mara-corina-machado-be-the-de-facto-leader-of-venezuela-at-the-end-of-2026,4809.69,53671.44766999999,88.7
fuzzy,,kalshi,polymarket,Will Saxony-Anhalt call a snap election in 2026?,Saxony-Anhalt snap election called in 2026?,KXSAXANHSNAP-27-SA,78567162160923482366606413622134043821431187190105441348806200791569724271185,0.225,0.305,2027-01-01,Elections,https://kalshi.com/markets/kxsaxanhsnap/kxsaxanhsnap-27,https://polymarket.com/event/saxony-anhalt-snap-election-called-in-2026,0.0,1247.946945,94.1
fuzzy,,kalshi,polymarket,Will the DOJ fine Nvidia over the Groq deal in 2026?,DOJ fines Nvidia over Groq deal in 2026?,KXNVIDIAGROQFINE-26SEP-27JAN01,12898287549974848009922314645247727397783796119550715860387489455002101721691,0.13,0.115,2027-01-01,Politics,https://kalshi.com/markets/kxnvidiagroqfine/kxnvidiagroqfine-26sep,https://polymarket.com/event/doj-fines-nvidia-over-groq-deal-in-2026,1976.95,289.802189,92.3
fuzzy,,kalshi,polymarket,Will another country leave OPEC in 2026?,Will another country leave OPEC in 2026?,KXLEAVEOPEC-27,51521497779380154558858664227546451933112892150984250255096573026768867177192,0.13,0.165,2027-01-01,Politics,https://kalshi.com/markets/kxleaveopec/kxleaveopec-27,https://polymarket.com/event/will-another-country-leave-opec-in-2026,25480.63,186148.40555600007,100.0
fuzzy,,kalshi,polymarket,Next President of Kosovo? — Bekim Sejdiu,Will Bekim Sejdiu be the next President of Kosovo?,KXKOSOVOPRES-27JAN01-BSEJ,68950776029599062216512097627273728171898998651564575435472397620948224060872,0.29,0.36,2027-01-08,Elections,https://kalshi.com/markets/kxkosovopres/kxkosovopres-27jan01,https://polymarket.com/event/next-president-of-kosovo/will-bekim-sejdiu-be-the-next-president-of-kosovo,12775.13,13309.805122999998,91.4
fuzzy,,kalshi,polymarket,Next President of Kosovo? — Hatixhe Hoxha,Will Hatixhe Hoxha be the next President of Kosovo?,KXKOSOVOPRES-27JAN01-HHOX,96037675097531080136365759013158212997588115067737535925652630651764720797215,0.02,0.0255,2027-01-08,Elections,https://kalshi.com/markets/kxkosovopres/kxkosovopres-27jan01,https://polymarket.com/event/next-president-of-kosovo/will-hatixhe-hoxha-be-the-next-president-of-kosovo,3800.0,612.459685,91.6
fuzzy,,kalshi,polymarket,Next President of Kosovo? — Vjosa Osmani,Will Vjosa Osmani be the next President of Kosovo?,KXKOSOVOPRES-27JAN01-VOSM,28098468130289489198641235235549512140314994276310211748473620117092408515724,0.1,0.1125,2027-01-08,Elections,https://kalshi.com/markets/kxkosovopres/kxkosovopres-27jan01,https://polymarket.com/event/next-president-of-kosovo/will-vjosa-osmani-be-the-next-president-of-kosovo,4730.0,3434.584648,91.4
fuzzy,,kalshi,polymarket,Next President of Estonia? — Ülle Madise,Will Ülle Madise be the next President of Estonia?,KXESTPRES-27JAN01-UMAD,74378131879943986644067606369107436052118679453261437653318895322745607397373,0.94,0.9785,2027-01-08,Elections,https://kalshi.com/markets/kxestpres/kxestpres-27jan01,https://polymarket.com/event/next-president-of-estonia-20260727225811942/will-ulle-madise-be-the-next-president-of-estonia-20260727225811944,7193.47,43772.55267,91.4
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — Italy,Will Italy recognize Palestine before 2027?,KXRECOGPALESTINE-27-ITA,16019571385933864398824687714763417628645678500362427226163740503698239790149,0.04,0.07,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-italy-recognize-palestine-before-2027,14279.1,28035.008517,94.9
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — Greece,Will Greece recognize Palestine before 2027?,KXRECOGPALESTINE-27-GRE,9568640529628232620171982414821256284849638329588081306176647962997142501307,0.011,0.092,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-greece-recognize-palestine-before-2027,7184.99,46785.16896199999,95.0
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — USA,Will the US recognize Palestine before 2027?,KXRECOGPALESTINE-27-USA,31196252735049957083374976220677288571569171003172878478181514853311587772855,0.0205,0.033,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-the-us-recognize-palestine-before-2027,6576.44,27000.549574,93.2
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — Finland,Will Finland recognize Palestine before 2027?,KXRECOGPALESTINE-27-FIN,91293556511988900538926806981948713907225537435439161744582315555436298554300,0.064,0.08,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-finland-recognize-palestine-before-2027,10383.29,38555.117734,95.1
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — Austria,Will Austria recognize Palestine before 2027?,KXRECOGPALESTINE-27-AUS,48231183216571643313157297374589383018034610842876126346275028070200172098914,0.022,0.0405,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-austria-recognize-palestine-before-2027,8756.56,173415.11122199992,95.1
fuzzy,,kalshi,polymarket,Who will recognize Palestine before 2027? — Japan,Will Japan recognize Palestine before 2027?,KXRECOGPALESTINE-27-JAP,93747925421850041253162608689384881978335585009417855471648896512595953733092,0.06,0.105,2027-01-01,Politics,https://kalshi.com/markets/kxrecogpalestine/kxrecogpalestine-27,https://polymarket.com/event/which-countries-will-recognize-palestine-before-2027/will-japan-recognize-palestine-before-2027,14537.92,48996.358313,94.9
