match_type,race_id,category,label,state,office,platform_a,platform_b,question_a,question_b,market_id_a,market_id_b,implied_prob_a,implied_prob_b,settle_date,url_a,url_b,volume_a,volume_b,fuzzy_score,raw_gap_pp,net_gap_pp,profitable_onesided,suspicious,action,arb_type,guaranteed_return_pct,stake_a_pct,stake_b_pct,stake_a_dollars,stake_b_dollars,profit_dollars,stake_note,candidate,party
general,2026-SEN-MI,Elections,MI SEN,Michigan,SEN,kalshi,polymarket,Kalshi: 2026-SEN-MI Dem win,Polymarket: 2026-SEN-MI Dem win,SENATEMI-26-D,71772627544132140586824126381855151743830987860593343955509593715269534710061,0.73,0.7,2026-11-03,https://kalshi.com/markets/senatemi/senatemi-26,https://polymarket.com/event/michigan-senate-election-winner,62559.32,83289.22,100,3.0,-1.0,False,False,"Buy on Polymarket (70.0%), fade on Kalshi (73.0%)",one-sided,,,,,,,,,
general,2026-SEN-MS,Elections,MS SEN,Mississippi,SEN,kalshi,polymarket,Kalshi: 2026-SEN-MS Dem win,Polymarket: 2026-SEN-MS Dem win,SENATEMS-26-D,77001639760095266374534198365421436593389036687975321536722226607654949914567,0.1,0.135,2026-11-03,https://kalshi.com/markets/senatems/senatems-26,https://polymarket.com/event/mississippi-senate-election-winner,32944.99,9623.07,100,3.5,-0.5,False,False,"Buy on Kalshi (10.0%), fade on Polymarket (13.5%)",one-sided,,,,,,,,,
general,2026-SEN-MT,Elections,MT SEN,Montana,SEN,kalshi,polymarket,Kalshi: 2026-SEN-MT Dem win,Polymarket: 2026-SEN-MT Dem win,SENATEMT-26-D,88799262678230165893255813616837100962595819984760588859765042402182443138810,0.037,0.013,2026-11-03,https://kalshi.com/markets/senatemt/senatemt-26,https://polymarket.com/event/montana-senate-election-winner,40512.12,36928.73,100,2.4,-1.6,False,False,"Buy on Polymarket (1.3%), fade on Kalshi (3.7%)",one-sided,,,,,,,,,
general,2026-SEN-NC,Elections,NC SEN,North Carolina,SEN,kalshi,polymarket,Kalshi: 2026-SEN-NC Dem win,Polymarket: 2026-SEN-NC Dem win,SENATENC-26-D,107151098936186723859677628536733880558851060002514795735761427447010628440047,0.87,0.855,2026-11-03,https://kalshi.com/markets/senatenc/senatenc-26,https://polymarket.com/event/north-carolina-senate-election-winner,154539.95,29339.56,100,1.5,-2.5,False,False,"Buy on Polymarket (85.5%), fade on Kalshi (87.0%)",one-sided,,,,,,,,,
general,2026-SEN-NE,Elections,NE SEN,Nebraska,SEN,kalshi,polymarket,Kalshi: 2026-SEN-NE Dem win,Polymarket: 2026-SEN-NE Dem win,SENATENE-26-D,55269299240433422758148290868724152324629587438760275683104577693660207425448,0.021,0.028,2026-11-03,https://kalshi.com/markets/senatene/senatene-26,https://polymarket.com/event/nebraska-senate-election-winner,28561.52,76882.18,100,0.7,-3.3,False,False,"Buy on Kalshi (2.1%), fade on Polymarket (2.8%)",one-sided,,,,,,,,,
general,2026-SEN-NH,Elections,NH SEN,New Hampshire,SEN,kalshi,polymarket,Kalshi: 2026-SEN-NH Dem win,Polymarket: 2026-SEN-NH Dem win,SENATENH-26-D,82410058691149830741200014405570918770267839390767234397030380747995715352939,0.86,0.805,2026-11-03,https://kalshi.com/markets/senatenh/senatenh-26,https://polymarket.com/event/new-hampshire-senate-election-winner,52018.14,18551.77,100,5.5,1.5,True,False,"Buy on Polymarket (80.5%), fade on Kalshi (86.0%)",one-sided,,,,,,,,,
general,2026-SEN-NJ,Elections,NJ SEN,New Jersey,SEN,kalshi,polymarket,Kalshi: 2026-SEN-NJ Dem win,Polymarket: 2026-SEN-NJ Dem win,SENATENJ-26-D,57191420250913616150846676905047388827581537310894242160546701872955141155912,0.955,0.95,2026-11-03,https://kalshi.com/markets/senatenj/senatenj-26,https://polymarket.com/event/new-jersey-senate-election-winner,8013.36,9088.26,100,0.5,-3.5,False,False,"Buy on Polymarket (95.0%), fade on Kalshi (95.5%)",one-sided,,,,,,,,,
general,2026-SEN-NM,Elections,NM SEN,New Mexico,SEN,kalshi,polymarket,Kalshi: 2026-SEN-NM Dem win,Polymarket: 2026-SEN-NM Dem win,SENATENM-26-D,86827974851753312617441915824618617861250657564707166327567168877893121374182,0.975,0.9455,2026-11-03,https://kalshi.com/markets/senatenm/senatenm-26,https://polymarket.com/event/new-mexico-senate-election-winner,14601.89,8229.89,100,2.95,-1.05,False,False,"Buy on Polymarket (94.5%), fade on Kalshi (97.5%)",one-sided,,,,,,,,,
general,2026-SEN-OK,Elections,OK SEN,Oklahoma,SEN,kalshi,polymarket,Kalshi: 2026-SEN-OK Dem win,Polymarket: 2026-SEN-OK Dem win,SENATEOK-26-D,112281295057865404870041957222562306206517476142557838682690649172966968734671,0.045,0.071,2026-11-03,https://kalshi.com/markets/senateok/senateok-26,https://polymarket.com/event/oklahoma-senate-election-winner,4181.67,6028.44,100,2.6,-1.4,False,False,"Buy on Kalshi (4.5%), fade on Polymarket (7.1%)",one-sided,,,,,,,,,
general,2026-SEN-OR,Elections,OR SEN,Oregon,SEN,kalshi,polymarket,Kalshi: 2026-SEN-OR Dem win,Polymarket: 2026-SEN-OR Dem win,SENATEOR-26-D,2092757373218904768373533040846280132805161861393140519418262456097465213332,0.958,0.935,2026-11-03,https://kalshi.com/markets/senateor/senateor-26,https://polymarket.com/event/oregon-senate-election-winner,1824.06,3080.14,100,2.3,-1.7,False,False,"Buy on Polymarket (93.5%), fade on Kalshi (95.8%)",guaranteed,0.2,6.2,93.8,6.24,93.76,0.2,Buy Rep on A (6.2% of bankroll) + Buy Dem on B (93.8%),,
general,2026-SEN-RI,Elections,RI SEN,Rhode Island,SEN,kalshi,polymarket,Kalshi: 2026-SEN-RI Dem win,Polymarket: 2026-SEN-RI Dem win,SENATERI-26-D,77004273724753899183699441849597881417275931290950171679615354396048734034984,0.97,0.925,2026-11-03,https://kalshi.com/markets/senateri/senateri-26,https://polymarket.com/event/rhode-island-senate-election-winner,8340.08,5558.51,100,4.5,0.5,True,False,"Buy on Polymarket (92.5%), fade on Kalshi (97.0%)",guaranteed,0.7,7.2,92.8,7.16,92.84,0.7,Buy Rep on A (7.2% of bankroll) + Buy Dem on B (92.8%),,
general,2026-SEN-SC,Elections,SC SEN,South Carolina,SEN,kalshi,polymarket,Kalshi: 2026-SEN-SC Dem win,Polymarket: 2026-SEN-SC Dem win,SENATESC-26-D,30718966535311015751929217398361750334834655110246828806892843311659716192347,0.12,0.185,2026-11-03,https://kalshi.com/markets/senatesc/senatesc-26,https://polymarket.com/event/south-carolina-senate-election-winner,111252.07,22149.15,100,6.5,2.5,True,False,"Buy on Kalshi (12.0%), fade on Polymarket (18.5%)",guaranteed,1.5,16.6,83.4,16.59,83.41,1.5,Buy Dem on A (16.6% of bankroll) + Buy Rep on B (83.4%),,
general,2026-SEN-SD,Elections,SD SEN,South Dakota,SEN,kalshi,polymarket,Kalshi: 2026-SEN-SD Dem win,Polymarket: 2026-SEN-SD Dem win,SENATESD-26-D,67967023811721834738685695249992484419619114809767608640505747182577663027691,0.076,0.073,2026-11-03,https://kalshi.com/markets/senatesd/senatesd-26,https://polymarket.com/event/south-dakota-senate-election-winner,3183.11,3039.37,100,0.3,-3.7,False,False,"Buy on Polymarket (7.3%), fade on Kalshi (7.6%)",one-sided,,,,,,,,,
general,2026-SEN-TN,Elections,TN SEN,Tennessee,SEN,kalshi,polymarket,Kalshi: 2026-SEN-TN Dem win,Polymarket: 2026-SEN-TN Dem win,SENATETN-26-D,109770398277480657132311708823042764648778271467537669934185093015733099277755,0.06,0.0275,2026-11-03,https://kalshi.com/markets/senatetn/senatetn-26,https://polymarket.com/event/tennessee-senate-election-winner,26872.91,9116.54,100,3.25,-0.75,False,False,"Buy on Polymarket (2.8%), fade on Kalshi (6.0%)",one-sided,,,,,,,,,
general,2026-SEN-TX,Elections,TX SEN,Texas,SEN,kalshi,polymarket,Kalshi: 2026-SEN-TX Dem win,Polymarket: 2026-SEN-TX Dem win,SENATETX-26-D,15290572385458522370285732869432740297199321382471116558439914335588167718663,0.41,0.435,2026-11-03,https://kalshi.com/markets/senatetx/senatetx-26,https://polymarket.com/event/texas-senate-election-winner,2438924.56,236912.26,100,2.5,-1.5,False,False,"Buy on Kalshi (41.0%), fade on Polymarket (43.5%)",one-sided,,,,,,,,,
general,2026-SEN-VA,Elections,VA SEN,Virginia,SEN,kalshi,polymarket,Kalshi: 2026-SEN-VA Dem win,Polymarket: 2026-SEN-VA Dem win,SENATEVA-26-D,103672405579571940023321290271521195736672061427193452636021280058761450574865,0.957,0.925,2026-11-03,https://kalshi.com/markets/senateva/senateva-26,https://polymarket.com/event/virginia-senate-election-winner,13035.0,8138.93,100,3.2,-0.8,False,False,"Buy on Polymarket (92.5%), fade on Kalshi (95.7%)",one-sided,,,,,,,,,
general,2026-SEN-WV,Elections,WV SEN,West Virginia,SEN,kalshi,polymarket,Kalshi: 2026-SEN-WV Dem win,Polymarket: 2026-SEN-WV Dem win,SENATEWV-26-D,110692470670299760609405767524469998656804613573367102042492015567399413436772,0.085,0.0365,2026-11-03,https://kalshi.com/markets/senatewv/senatewv-26,https://polymarket.com/event/west-virginia-senate-election-winner,10181.61,4114.48,100,4.85,0.85,True,False,"Buy on Polymarket (3.6%), fade on Kalshi (8.5%)",one-sided,,,,,,,,,
general,2026-SEN-WY,Elections,WY SEN,Wyoming,SEN,kalshi,polymarket,Kalshi: 2026-SEN-WY Dem win,Polymarket: 2026-SEN-WY Dem win,SENATEWY-26-D,49797779751182114244550178900838522175054943127409025738411962628574218037267,0.029,0.0495,2026-11-03,https://kalshi.com/markets/senatewy/senatewy-26,https://polymarket.com/event/wyoming-senate-election-winner,2836.0,3570.88,100,2.05,-1.95,False,False,"Buy on Kalshi (2.9%), fade on Polymarket (5.0%)",one-sided,,,,,,,,,
general,2026-GOV-AL,Elections,2026-GOV-AL,,,predictit,polymarket,PredictIt: 2026-GOV-AL Dem win,Polymarket: 2026-GOV-AL Dem win,,66799540193763442273153807390120946960260027428359861674134091731050086258652,0.095,0.075,2026-11-03,https://www.predictit.org/markets/detail/8448,https://polymarket.com/event/alabama-governor-winner-2026,,2951.3,100,2.0,-12.0,False,False,"Buy on Polymarket (7.5%), fade on Predictit (9.5%)",one-sided,,,,,,,,,
general,2026-GOV-AZ,Elections,2026-GOV-AZ,,,predictit,polymarket,PredictIt: 2026-GOV-AZ Dem win,Polymarket: 2026-GOV-AZ Dem win,,48368039124533504674394545622809320495392482760644292167644042386014017726777,0.755,0.765,2026-11-03,https://www.predictit.org/markets/detail/8211,https://polymarket.com/event/arizona-governor-winner-2026,,24307.66,100,1.0,-13.0,False,False,"Buy on Predictit (75.5%), fade on Polymarket (76.5%)",one-sided,,,,,,,,,
general,2026-GOV-CO,Elections,2026-GOV-CO,,,predictit,polymarket,PredictIt: 2026-GOV-CO Dem win,Polymarket: 2026-GOV-CO Dem win,,13561110222018578357785114619723468880952494576477687978085608584743809891728,0.935,0.9195,2026-11-03,https://www.predictit.org/markets/detail/8460,https://polymarket.com/event/colorado-governor-winner-2026,,6729.79,100,1.55,-12.45,False,False,"Buy on Polymarket (92.0%), fade on Predictit (93.5%)",one-sided,,,,,,,,,
general,2026-GOV-CT,Elections,2026-GOV-CT,,,predictit,polymarket,PredictIt: 2026-GOV-CT Dem win,Polymarket: 2026-GOV-CT Dem win,,94716743709853585469973889676994451123824166409123282527490222914006156870020,0.955,0.91,2026-11-03,https://www.predictit.org/markets/detail/8401,https://polymarket.com/event/connecticut-governor-winner-2026,,1939.83,100,4.5,-9.5,False,False,"Buy on Polymarket (91.0%), fade on Predictit (95.5%)",one-sided,,,,,,,,,
general,2026-GOV-FL,Elections,2026-GOV-FL,,,predictit,polymarket,PredictIt: 2026-GOV-FL Dem win,Polymarket: 2026-GOV-FL Dem win,,45666577334498374671436529469006420565255125221309505855441517627481607414492,0.23,0.225,2026-11-03,https://www.predictit.org/markets/detail/8413,https://polymarket.com/event/florida-governor-winner-2026,,14243.86,100,0.5,-13.5,False,False,"Buy on Polymarket (22.5%), fade on Predictit (23.0%)",one-sided,,,,,,,,,
general,2026-GOV-GA,Elections,2026-GOV-GA,,,predictit,polymarket,PredictIt: 2026-GOV-GA Dem win,Polymarket: 2026-GOV-GA Dem win,,59980150909931986777748227027020522224275707387562276219060223816867188565245,0.525,0.54,2026-11-03,https://www.predictit.org/markets/detail/8416,https://polymarket.com/event/georgia-governor-winner-2026,,22796.93,100,1.5,-12.5,False,False,"Buy on Predictit (52.5%), fade on Polymarket (54.0%)",one-sided,,,,,,,,,
general,2026-GOV-IA,Elections,2026-GOV-IA,,,predictit,polymarket,PredictIt: 2026-GOV-IA Dem win,Polymarket: 2026-GOV-IA Dem win,,45621938709469399887344165091123819127263258871102896783851049824656362940868,0.695,0.67,2026-11-03,https://www.predictit.org/markets/detail/8378,https://polymarket.com/event/iowa-governor-winner-2026,,20094.7,100,2.5,-11.5,False,False,"Buy on Polymarket (67.0%), fade on Predictit (69.5%)",one-sided,,,,,,,,,
general,2026-GOV-MA,Elections,2026-GOV-MA,,,predictit,polymarket,PredictIt: 2026-GOV-MA Dem win,Polymarket: 2026-GOV-MA Dem win,,86599393407315290835574565918707146460542680358932655202787183319230565551172,0.945,0.9475,2026-11-03,https://www.predictit.org/markets/detail/8403,https://polymarket.com/event/massachusetts-governor-winner-2026,,18298.92,100,0.25,-13.75,False,False,"Buy on Predictit (94.5%), fade on Polymarket (94.8%)",one-sided,,,,,,,,,
general,2026-GOV-MD,Elections,2026-GOV-MD,,,predictit,polymarket,PredictIt: 2026-GOV-MD Dem win,Polymarket: 2026-GOV-MD Dem win,,21509039698927424303190259436702262868147960450053769072201076877922760800234,0.98,0.941,2026-11-03,https://www.predictit.org/markets/detail/8410,https://polymarket.com/event/maryland-governor-winner-2026,,6893.12,100,3.9,-10.1,False,False,"Buy on Polymarket (94.1%), fade on Predictit (98.0%)",one-sided,,,,,,,,,
general,2026-GOV-MI,Elections,2026-GOV-MI,,,predictit,polymarket,PredictIt: 2026-GOV-MI Dem win,Polymarket: 2026-GOV-MI Dem win,,63517706574758177502492185078056756527324898714284142778693046697324148388357,0.795,0.815,2026-11-03,https://www.predictit.org/markets/detail/8212,https://polymarket.com/event/michigan-governor-winner-2026,,42093.27,100,2.0,-12.0,False,False,"Buy on Predictit (79.5%), fade on Polymarket (81.5%)",one-sided,,,,,,,,,
general,2026-GOV-MN,Elections,2026-GOV-MN,,,predictit,polymarket,PredictIt: 2026-GOV-MN Dem win,Polymarket: 2026-GOV-MN Dem win,,9126148503694470083148381233969293708563386203943196700151133094426622508276,0.915,0.935,2026-11-03,https://www.predictit.org/markets/detail/8297,https://polymarket.com/event/minnesota-governor-winner-2026,,27260.83,100,2.0,-12.0,False,False,"Buy on Predictit (91.5%), fade on Polymarket (93.5%)",one-sided,,,,,,,,,
general,2026-GOV-NM,Elections,2026-GOV-NM,,,predictit,polymarket,PredictIt: 2026-GOV-NM Dem win,Polymarket: 2026-GOV-NM Dem win,,17781069937970314001472355582427331102577624490515546410398313363226785264562,0.93,0.88,2026-11-03,https://www.predictit.org/markets/detail/8474,https://polymarket.com/event/new-mexico-governor-winner-2026,,16092.06,100,5.0,-9.0,False,False,"Buy on Polymarket (88.0%), fade on Predictit (93.0%)",one-sided,,,,,,,,,
general,2026-GOV-NV,Elections,2026-GOV-NV,,,predictit,polymarket,PredictIt: 2026-GOV-NV Dem win,Polymarket: 2026-GOV-NV Dem win,,1246864710804983890692377994891598401616546411512113588399830364959833951829,0.6,0.545,2026-11-03,https://www.predictit.org/markets/detail/8419,https://polymarket.com/event/nevada-governor-winner-2026,,7365.22,100,5.5,-8.5,False,False,"Buy on Polymarket (54.5%), fade on Predictit (60.0%)",one-sided,,,,,,,,,
general,2026-GOV-NY,Elections,2026-GOV-NY,,,predictit,polymarket,PredictIt: 2026-GOV-NY Dem win,Polymarket: 2026-GOV-NY Dem win,,64050273355694113671090110638685043795558853994186493795797238541534244584786,0.945,0.88,2026-11-03,https://www.predictit.org/markets/detail/8215,https://polymarket.com/event/new-york-governor-winner-2026,,37886.28,100,6.5,-7.5,False,False,"Buy on Polymarket (88.0%), fade on Predictit (94.5%)",one-sided,,,,,,,,,
general,2026-GOV-OH,Elections,2026-GOV-OH,,,predictit,polymarket,PredictIt: 2026-GOV-OH Dem win,Polymarket: 2026-GOV-OH Dem win,,63255709540320761353971859526848930870803944190764324681913735372035438815215,0.52,0.49,2026-11-03,https://www.predictit.org/markets/detail/8441,https://polymarket.com/event/ohio-governor-winner-2026,,51415.85,100,3.0,-11.0,False,False,"Buy on Polymarket (49.0%), fade on Predictit (52.0%)",one-sided,,,,,,,,,
general,2026-GOV-PA,Elections,2026-GOV-PA,,,predictit,polymarket,PredictIt: 2026-GOV-PA Dem win,Polymarket: 2026-GOV-PA Dem win,,86158564038726526008163887440654010269502827272776903587995739265573029112945,0.925,0.935,2026-11-03,https://www.predictit.org/markets/detail/8412,https://polymarket.com/event/pennsylvania-governor-winner-2026,,6702.36,100,1.0,-13.0,False,False,"Buy on Predictit (92.5%), fade on Polymarket (93.5%)",one-sided,,,,,,,,,
general,2026-GOV-RI,Elections,2026-GOV-RI,,,predictit,polymarket,PredictIt: 2026-GOV-RI Dem win,Polymarket: 2026-GOV-RI Dem win,,12963869833838696349134591178892586509546549676681530057691780490969939726649,0.905,0.915,2026-11-03,https://www.predictit.org/markets/detail/8404,https://polymarket.com/event/rhode-island-governor-winner-2026,,47514.04,100,1.0,-13.0,False,False,"Buy on Predictit (90.5%), fade on Polymarket (91.5%)",one-sided,,,,,,,,,
general,2026-GOV-TX,Elections,2026-GOV-TX,,,predictit,polymarket,PredictIt: 2026-GOV-TX Dem win,Polymarket: 2026-GOV-TX Dem win,,48232987449750988261789196083999659380058157021032932634331257492238853387252,0.1,0.115,2026-11-03,https://www.predictit.org/markets/detail/8418,https://polymarket.com/event/texas-governor-winner-2026,,7175.33,100,1.5,-12.5,False,False,"Buy on Predictit (10.0%), fade on Polymarket (11.5%)",one-sided,,,,,,,,,
general,2026-GOV-VT,Elections,2026-GOV-VT,,,predictit,polymarket,PredictIt: 2026-GOV-VT Dem win,Polymarket: 2026-GOV-VT Dem win,,60184991030711150053889856154789765911962237408503307206289529109604385579009,0.15,0.152,2026-11-03,https://www.predictit.org/markets/detail/8402,https://polymarket.com/event/vermont-governor-winner-2026,,10157.21,100,0.2,-13.8,False,False,"Buy on Predictit (15.0%), fade on Polymarket (15.2%)",one-sided,,,,,,,,,
